vehicle_id,start_ts,end_ts,start_battery,end_battery,duration_minutes,ignition_state
9893c80d-f282-46cf-a794-280f0306c936,2022-01-03 16:53:43+00:00,2022-01-03 17:39:38+00:00,59.6,85.8,45.9,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-08 00:19:44+00:00,2022-01-08 01:11:12+00:00,65.0,74.1,51.5,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-08 23:36:08+00:00,2022-01-09 00:33:50+00:00,12.5,49.8,57.7,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-09 02:39:12+00:00,2022-01-09 03:11:16+00:00,74.5,90.1,32.1,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-09 18:38:09+00:00,2022-01-09 19:20:43+00:00,73.3,91.3,42.6,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-09 23:28:44+00:00,2022-01-10 00:37:48+00:00,34.1,88.2,69.1,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-10 03:48:15+00:00,2022-01-10 04:12:24+00:00,82.7,86.6,24.2,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-10 18:37:14+00:00,2022-01-10 19:43:57+00:00,82.3,93.7,66.7,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-10 22:08:47+00:00,2022-01-10 23:07:45+00:00,76.0,87.4,59.0,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-11 16:14:51+00:00,2022-01-11 16:57:49+00:00,62.3,90.5,43.0,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-11 19:41:38+00:00,2022-01-11 20:09:32+00:00,76.8,91.3,27.9,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-12 01:23:22+00:00,2022-01-12 02:41:02+00:00,27.4,91.3,77.7,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-13 15:13:42+00:00,2022-01-13 17:12:35+00:00,12.1,90.5,118.9,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-14 16:09:31+00:00,2022-01-14 16:54:49+00:00,49.4,80.7,45.3,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-15 00:19:51+00:00,2022-01-15 01:34:47+00:00,16.0,85.0,74.9,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-16 18:10:15+00:00,2022-01-16 19:28:07+00:00,21.9,90.1,77.9,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-17 21:41:02+00:00,2022-01-17 23:03:10+00:00,18.8,90.1,82.1,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-20 19:33:50+00:00,2022-01-20 20:47:36+00:00,38.4,90.1,73.8,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-21 17:04:01+00:00,2022-01-21 17:50:15+00:00,39.2,77.2,46.2,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-22 21:37:52+00:00,2022-01-22 22:23:14+00:00,41.5,80.3,45.4,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-23 16:19:18+00:00,2022-01-23 17:31:10+00:00,36.8,90.1,71.9,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-25 17:28:11+00:00,2022-01-25 18:14:28+00:00,25.8,71.7,46.3,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-26 19:15:08+00:00,2022-01-26 20:39:18+00:00,30.9,90.5,84.2,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-27 01:01:16+00:00,2022-01-27 01:25:14+00:00,65.4,80.3,24.0,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-27 18:04:36+00:00,2022-01-27 18:49:36+00:00,32.1,76.0,45.0,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-28 03:24:21+00:00,2022-01-28 04:06:42+00:00,39.2,79.2,42.4,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-28 19:06:27+00:00,2022-01-28 20:43:13+00:00,14.5,90.1,96.8,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-29 01:32:52+00:00,2022-01-29 02:32:21+00:00,49.8,90.9,59.5,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-29 17:20:31+00:00,2022-01-29 17:46:54+00:00,60.3,64.7,26.4,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-29 18:53:36+00:00,2022-01-29 19:28:03+00:00,54.1,77.2,34.4,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-30 16:09:41+00:00,2022-01-30 16:49:09+00:00,45.0,72.1,39.5,1
9893c80d-f282-46cf-a794-280f0306c936,2022-01-30 18:51:18+00:00,2022-01-30 19:29:23+00:00,60.3,81.5,38.1,0
9893c80d-f282-46cf-a794-280f0306c936,2022-01-30 22:12:06+00:00,2022-01-30 23:03:54+00:00,50.5,84.3,51.8,0
9893c80d-f282-46cf-a794-280f0306c936,2023-01-01 02:10:05.011000+00:00,2023-01-01 03:09:27.002000+00:00,37.2,46.6,59.4,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-01 21:49:33.002000+00:00,2023-01-01 22:16:53.002000+00:00,9.0,23.5,27.3,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-02 14:51:20.029000+00:00,2023-01-02 16:09:29.002000+00:00,10.1,71.7,78.1,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-02 17:20:17.002000+00:00,2023-01-02 18:42:22.002000+00:00,50.5,93.7,82.1,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-02 22:30:44.002000+00:00,2023-01-02 23:57:05.002000+00:00,55.6,96.0,86.4,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-04 03:12:28.026000+00:00,2023-01-04 04:41:57.002000+00:00,30.1,95.6,89.5,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-06 20:01:56.002000+00:00,2023-01-06 21:30:26.002000+00:00,20.0,93.3,88.5,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-08 17:32:08.029000+00:00,2023-01-08 19:06:51.002000+00:00,9.0,89.8,94.7,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-09 22:23:15.020000+00:00,2023-01-09 23:32:24.002000+00:00,28.2,81.9,69.1,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-10 22:33:33.002000+00:00,2023-01-10 23:33:02.002000+00:00,10.1,50.5,59.5,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-11 18:08:09.020000+00:00,2023-01-11 20:13:03.002000+00:00,7.8,100.0,124.9,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-12 17:07:19.020000+00:00,2023-01-12 18:58:08.002000+00:00,36.0,100.0,110.8,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-14 18:23:22.029000+00:00,2023-01-14 18:45:43.002000+00:00,28.2,40.0,22.3,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-16 17:06:34.029000+00:00,2023-01-16 19:04:00.002000+00:00,5.0,86.6,117.4,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-18 17:50:34.020000+00:00,2023-01-18 18:57:53.002000+00:00,14.9,100.0,67.3,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-19 21:03:47.020000+00:00,2023-01-19 23:03:00.002000+00:00,27.4,96.8,119.2,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-20 17:51:28.020000+00:00,2023-01-20 18:53:02.002000+00:00,47.4,83.9,61.6,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-22 15:17:40.020000+00:00,2023-01-22 17:20:15.002000+00:00,16.0,96.8,122.6,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-23 21:45:05.002000+00:00,2023-01-23 23:02:22.002000+00:00,40.7,88.6,77.3,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-24 00:38:42.011000+00:00,2023-01-24 01:34:31.002000+00:00,68.2,93.3,55.8,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-25 19:13:42.020000+00:00,2023-01-25 21:04:40.002000+00:00,22.7,90.5,111.0,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-27 15:56:34.011000+00:00,2023-01-27 17:30:25.002000+00:00,10.9,89.4,93.8,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-28 14:48:08.011000+00:00,2023-01-28 16:43:05.002000+00:00,40.0,98.8,114.9,1
9893c80d-f282-46cf-a794-280f0306c936,2023-01-30 14:44:51.100000+00:00,2023-01-30 15:40:06.002000+00:00,27.0,70.9,55.2,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-01 19:03:29.007000+00:00,2023-01-01 19:59:41.002000+00:00,20.0,60.0,56.2,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-04 23:12:33.002000+00:00,2023-01-04 23:38:14.002000+00:00,31.7,41.5,25.7,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-07 18:10:59.006000+00:00,2023-01-07 18:53:53.002000+00:00,9.4,27.8,42.9,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-11 23:18:22.020000+00:00,2023-01-11 23:56:05.002000+00:00,5.4,26.6,37.7,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-12 21:17:01.029000+00:00,2023-01-12 22:33:31.002000+00:00,7.0,74.1,76.5,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-18 05:24:44.007000+00:00,2023-01-18 06:12:58.002000+00:00,14.5,44.7,48.2,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-19 21:18:56.002000+00:00,2023-01-19 22:42:39.002000+00:00,23.9,81.1,83.7,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-21 23:33:33.002000+00:00,2023-01-22 00:46:20.002000+00:00,27.0,78.4,72.8,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-23 22:45:19.011000+00:00,2023-01-23 23:31:41.002000+00:00,20.3,55.2,46.4,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-26 23:29:21.029000+00:00,2023-01-27 00:03:19.002000+00:00,5.8,20.0,34.0,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-27 01:08:07.020000+00:00,2023-01-27 01:51:01.002000+00:00,8.2,53.3,42.9,1
9eb5ac45-bbf9-4a07-83d8-044372f336c7,2023-01-29 06:58:51.025000+00:00,2023-01-29 08:39:28.655000+00:00,5.4,75.6,100.6,1
cefc7df0-cf57-46ab-8180-55d437e07d9f,2023-01-03 02:42:07.032000+00:00,2023-01-03 07:22:55.002000+00:00,70.9,90.1,280.8,0
cefc7df0-cf57-46ab-8180-55d437e07d9f,2023-01-14 02:36:21.015000+00:00,2023-01-14 07:46:39.002000+00:00,65.8,93.7,310.3,1
cefc7df0-cf57-46ab-8180-55d437e07d9f,2023-01-18 05:53:45.007000+00:00,2023-01-18 08:08:43.002000+00:00,76.0,93.7,135.0,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-03 19:21:45+00:00,2021-09-03 22:41:04+00:00,61.5,77.2,199.3,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-08 19:10:19+00:00,2021-09-08 20:25:56+00:00,49.0,56.0,75.6,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-08 21:21:24+00:00,2021-09-08 23:23:07+00:00,53.3,64.3,121.7,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-10 16:11:22+00:00,2021-09-10 21:59:39+00:00,46.6,81.9,348.3,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-09-26 20:28:38+00:00,2021-09-26 23:26:29+00:00,36.0,53.3,177.8,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-03 00:43:46+00:00,2021-10-03 03:44:09+00:00,58.8,74.5,180.4,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-15 15:18:31+00:00,2021-10-15 22:33:13+00:00,55.2,80.7,434.7,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-19 18:07:25+00:00,2021-10-19 22:31:57+00:00,54.9,81.1,264.5,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-22 16:21:16+00:00,2021-10-22 21:21:57+00:00,45.0,62.7,300.7,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-26 16:28:30+00:00,2021-10-26 22:42:23+00:00,38.8,81.5,373.9,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-10-29 20:29:50+00:00,2021-10-29 23:26:24+00:00,66.2,83.9,176.6,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-01 19:58:15+00:00,2021-11-01 21:16:47+00:00,58.0,79.2,78.5,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-04 15:16:45+00:00,2021-11-04 22:05:10+00:00,73.7,87.0,408.4,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-09 16:55:14+00:00,2021-11-10 00:05:39+00:00,74.5,94.5,430.4,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-10 16:07:14+00:00,2021-11-10 23:43:05+00:00,74.9,94.5,455.8,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-11 19:01:08+00:00,2021-11-11 22:29:03+00:00,77.2,94.5,207.9,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-18 22:43:59+00:00,2021-11-19 00:25:22+00:00,67.8,78.4,101.4,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-19 19:44:13+00:00,2021-11-19 23:34:36+00:00,57.2,72.5,230.4,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-11-23 17:16:22+00:00,2021-11-23 22:07:00+00:00,69.0,87.0,290.6,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-04 21:32:39+00:00,2021-12-04 22:11:21+00:00,50.5,81.1,38.7,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-07 23:28:22+00:00,2021-12-08 00:17:15+00:00,39.6,46.2,48.9,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-09 18:20:46+00:00,2021-12-09 23:27:31+00:00,26.6,54.9,306.8,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-10 01:02:48+00:00,2021-12-10 06:52:38+00:00,50.5,87.8,349.8,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-13 18:43:47+00:00,2021-12-13 22:17:46+00:00,74.5,94.5,214.0,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-14 17:15:54+00:00,2021-12-14 19:46:09+00:00,68.2,83.9,150.2,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-15 16:25:52+00:00,2021-12-15 20:55:45+00:00,62.7,83.1,269.9,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-16 16:22:54+00:00,2021-12-17 00:30:58+00:00,51.7,85.4,488.1,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2021-12-17 19:47:33+00:00,2021-12-18 00:18:35+00:00,65.0,94.9,271.0,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-04 16:32:18+00:00,2022-01-04 21:03:44+00:00,38.4,94.1,271.4,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-06 18:42:40+00:00,2022-01-06 23:18:44+00:00,67.8,77.2,276.1,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-07 16:33:25+00:00,2022-01-07 17:36:30+00:00,46.2,80.7,63.1,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-07 18:35:19+00:00,2022-01-07 19:45:26+00:00,76.8,84.7,70.1,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-08 17:07:31+00:00,2022-01-08 18:03:04+00:00,53.7,87.0,55.6,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-08 21:47:08+00:00,2022-01-08 22:57:50+00:00,36.4,43.9,70.7,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-10 20:57:11+00:00,2022-01-10 23:43:58+00:00,32.5,51.3,166.8,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-11 16:41:09+00:00,2022-01-11 17:32:54+00:00,45.4,75.6,51.8,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-12 20:00:43+00:00,2022-01-12 22:07:46+00:00,72.1,86.6,127.0,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-14 16:31:52+00:00,2022-01-14 18:22:38+00:00,64.7,94.5,110.8,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-18 17:05:31+00:00,2022-01-18 22:34:29+00:00,73.7,94.9,329.0,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-20 18:32:21+00:00,2022-01-21 00:19:09+00:00,42.7,79.2,346.8,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-23 19:56:46+00:00,2022-01-24 00:35:12+00:00,42.7,71.7,278.4,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-24 18:56:43+00:00,2022-01-24 20:10:06+00:00,69.4,87.0,73.4,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-25 16:40:32+00:00,2022-01-25 17:35:50+00:00,66.2,93.3,55.3,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-26 16:25:50+00:00,2022-01-26 20:31:20+00:00,68.6,94.5,245.5,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2022-01-28 16:32:32+00:00,2022-01-28 18:00:45+00:00,47.0,89.8,88.2,0
d44b765e-d86f-46f8-ba46-8cd913c49285,2023-01-04 01:55:06.020000+00:00,2023-01-04 07:03:23.038000+00:00,4.7,8.2,308.3,1
d44b765e-d86f-46f8-ba46-8cd913c49285,2023-01-10 04:29:52.020000+00:00,2023-01-10 05:37:19.002000+00:00,76.8,98.0,67.4,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-02 23:02:49.020000+00:00,2023-01-02 23:17:46.002000+00:00,52.5,85.0,14.9,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-03 19:56:02.025000+00:00,2023-01-03 21:05:28.002000+00:00,12.9,62.3,69.4,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-04 17:58:34.011000+00:00,2023-01-04 18:53:57.002000+00:00,12.1,60.0,55.4,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-04 21:49:13.002000+00:00,2023-01-04 23:41:21.002000+00:00,41.5,97.6,112.1,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-06 01:24:27.002000+00:00,2023-01-06 03:13:19.002000+00:00,30.1,86.6,108.9,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-07 01:09:50.025000+00:00,2023-01-07 02:01:27.002000+00:00,25.8,61.1,51.6,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-16 19:52:10.011000+00:00,2023-01-16 20:21:23.002000+00:00,6.6,30.9,29.2,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-17 12:27:40.044000+00:00,2023-01-17 13:18:16.002000+00:00,13.3,81.9,50.6,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-18 14:05:06.011000+00:00,2023-01-18 14:27:29.002000+00:00,5.8,11.7,22.4,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-18 14:41:25.029000+00:00,2023-01-18 15:30:13.002000+00:00,5.0,35.2,48.8,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-18 18:09:40.020000+00:00,2023-01-18 19:43:35.002000+00:00,3.9,83.1,93.9,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-19 00:05:01.002000+00:00,2023-01-19 01:16:53.002000+00:00,65.4,95.2,71.9,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-19 17:14:28.020000+00:00,2023-01-19 17:45:30.002000+00:00,44.7,62.3,31.0,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-20 02:53:56.017000+00:00,2023-01-20 03:50:15.011000+00:00,6.6,60.7,56.3,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-20 16:45:16.002000+00:00,2023-01-20 17:52:19.002000+00:00,30.9,74.1,67.0,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-20 23:52:19.007000+00:00,2023-01-21 00:51:14.002000+00:00,17.6,70.1,58.9,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-21 15:42:51.002000+00:00,2023-01-21 16:41:47.002000+00:00,50.1,75.6,58.9,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-22 18:42:09.007000+00:00,2023-01-22 19:25:09.002000+00:00,47.0,65.8,43.0,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-23 05:12:33.024000+00:00,2023-01-23 05:43:34.060000+00:00,38.4,42.7,31.0,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-23 14:58:56.002000+00:00,2023-01-23 15:14:01.014000+00:00,30.1,34.1,15.1,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-23 18:42:48.018000+00:00,2023-01-23 19:49:17.002000+00:00,10.5,72.9,66.5,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-23 19:52:54.025000+00:00,2023-01-24 00:05:33.020000+00:00,71.7,75.2,252.6,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-25 01:24:15.002000+00:00,2023-01-25 02:27:36.002000+00:00,46.2,87.0,63.4,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-25 17:20:23.029000+00:00,2023-01-25 18:00:27.002000+00:00,65.4,81.9,40.1,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-26 14:59:13.029000+00:00,2023-01-26 15:29:03.002000+00:00,9.4,32.1,29.8,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-26 16:47:08.002000+00:00,2023-01-26 17:01:31.002000+00:00,16.0,85.8,14.4,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-27 15:59:52.020000+00:00,2023-01-27 16:44:35.002000+00:00,9.0,49.4,44.7,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-27 21:29:20.045000+00:00,2023-01-27 22:05:25.002000+00:00,30.5,61.1,36.1,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-28 18:28:33.082000+00:00,2023-01-28 23:40:08.002000+00:00,21.5,27.4,311.6,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-29 17:51:55.025000+00:00,2023-01-29 18:17:40.002000+00:00,43.9,68.6,25.7,1
ef67f6d6-196a-4bc0-94fa-c13ad9672dac,2023-01-29 22:25:41.020000+00:00,2023-01-30 01:42:45.016000+00:00,61.9,65.0,197.1,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-01 12:56:19+00:00,2021-09-01 14:36:27.020000+00:00,69.4,107.0,100.1,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-01 15:27:05.011000+00:00,2021-09-01 15:59:54.029000+00:00,45.4,109.0,32.8,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-01 16:17:28.020000+00:00,2021-09-01 20:56:28.033000+00:00,80.7,107.0,279.0,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-01 21:41:25.011000+00:00,2021-09-01 22:05:27.002000+00:00,71.7,81.9,24.0,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-01 22:47:49.011000+00:00,2021-09-01 23:19:26.020000+00:00,80.0,110.0,31.6,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-02 16:26:44.011000+00:00,2021-09-03 00:39:20.020000+00:00,60.0,110.0,492.6,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-03 02:14:15.020000+00:00,2021-09-03 02:57:18.029000+00:00,46.6,108.0,43.1,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-03 12:52:22+00:00,2021-09-03 13:16:32.033000+00:00,86.2,102.0,24.2,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-06 00:14:15+00:00,2021-09-06 00:48:11.002000+00:00,56.8,76.0,33.9,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-06 11:25:58.002000+00:00,2021-09-06 11:29:03.016000+00:00,89.4,106.0,3.1,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-06 12:27:26.011000+00:00,2021-09-06 12:55:57.029000+00:00,62.3,107.0,28.5,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-06 13:51:14.011000+00:00,2021-09-06 16:57:58.007000+00:00,38.8,105.0,186.7,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-06 17:12:57.002000+00:00,2021-09-06 19:10:24.023000+00:00,77.6,101.0,117.5,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-06 19:17:07.011000+00:00,2021-09-06 20:14:53.002000+00:00,75.6,108.0,57.8,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-06 20:15:00+00:00,2021-09-06 20:15:23.019000+00:00,75.6,105.0,0.4,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-07 00:47:40.002000+00:00,2021-09-07 01:29:41.002000+00:00,38.8,77.6,42.0,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-07 21:04:45+00:00,2021-09-07 21:30:03+00:00,61.1,81.5,25.3,0
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-08 00:52:47+00:00,2021-09-08 01:52:12+00:00,45.4,74.5,59.4,0
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-08 16:28:39+00:00,2021-09-08 20:50:34+00:00,51.3,88.2,261.9,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-09 18:29:15+00:00,2021-09-09 20:41:22+00:00,38.0,83.9,132.1,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-10 01:15:16+00:00,2021-09-10 01:23:36+00:00,56.8,65.0,8.3,0
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-10 13:29:44+00:00,2021-09-10 14:27:22+00:00,41.9,90.9,57.6,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-10 16:23:07+00:00,2021-09-10 22:27:12+00:00,66.6,73.7,364.1,0
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-10 23:56:10+00:00,2021-09-11 00:20:50+00:00,66.6,84.7,24.7,0
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-11 01:34:27+00:00,2021-09-11 04:53:12.011000+00:00,74.1,103.0,198.8,0
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-11 06:34:28.020000+00:00,2021-09-11 06:50:43.002000+00:00,48.2,103.0,16.2,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-11 06:59:30.002000+00:00,2021-09-11 07:41:52.002000+00:00,73.7,107.0,42.4,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-11 09:05:34.020000+00:00,2021-09-11 14:47:29.002000+00:00,51.7,58.8,341.9,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-13 21:07:14.020000+00:00,2021-09-13 21:55:34.002000+00:00,83.1,109.0,48.3,1
fc86bd41-dd55-4d15-bb3f-35e31c7759e6,2021-09-13 23:47:41.021000+00:00,2021-09-14 00:05:41.002000+00:00,67.4,76.4,18.0,1
